date,case_count,sex_ratio,age_mean,age_std,age_min,age_max,lab_result_ratio,outcome_ratio,classification_ratio,morbidity_week,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_7,cases_lag_14,cases_rolling_mean_3,cases_rolling_std_3,cases_rolling_mean_7,cases_rolling_std_7,cases_rolling_mean_14,cases_rolling_std_14,cases_diff_1,cases_diff_7,month,day_of_week,week_of_year,is_weekend,month_sin,month_cos,day_of_week_sin,day_of_week_cos
2025-01-30,0.1875,0.32380952380952377,0.42378139160631845,0.4769530188796969,0.14285714285714285,1.0,0.812405826217981,0.4490958687139779,0.18759417378201915,0.0784313725490196,0.28125,0.234375,0.421875,0.28125,0.15625,0.13084112149532712,0.11401543113258832,0.28571428571428603,0.4086842143421292,0.33913043478260985,0.33620309077306487,0.46067415730337075,0.3883495145631068,0.0,0.5,0.0784313725490196,0.0,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2025-01-31,0.078125,0.5408274785323965,0.29949604031677435,0.913664387973804,0.0,0.75,0.7628590954376662,0.5127702097919249,0.23714090456233372,0.0784313725490196,0.1875,0.28125,0.234375,0.328125,0.421875,0.037383177570093684,0.24727693682548804,0.1942857142857144,0.5250681182711571,0.2434782608695656,0.4494152992787801,0.449438202247191,0.2912621359223301,0.0,0.6666666666666666,0.0784313725490196,0.0,0.75,0.9330127018922194,0.27747906604368566,0.0
2025-02-01,0.484375,0.49567597153804055,0.4282664283409048,0.18354605573174965,0.0,0.75,0.6099574522131197,0.5171124235937379,0.39004254778687997,0.0784313725490196,0.078125,0.1875,0.28125,0.234375,0.625,0.15887850467289732,0.5113069153409656,0.28571428571428603,0.5670106447655141,0.20434782608695734,0.32136028683400686,0.8202247191011236,0.6019417475728155,0.09090909090909091,0.8333333333333333,0.0784313725490196,1.0,0.9330127018922193,0.75,0.0,0.3568958678922094
2025-02-02,0.59375,0.5142857142857142,0.5232219720294715,0.5011292551007371,0.0,0.25,0.5440973743548094,0.3575804834577254,0.4559026256451907,0.0784313725490196,0.484375,0.078125,0.1875,0.640625,0.171875,0.40186915887850505,0.6608233728398824,0.2685714285714291,0.5159969043861292,0.32173913043478297,0.4109900208075328,0.6067415730337078,0.4174757281553398,0.09090909090909091,1.0,0.0784313725490196,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383
2025-02-03,0.546875,0.5676609105180535,0.5017998560115187,0.841320976294762,0.0,0.75,0.6600857705830083,0.6344366179818688,0.339914229416992,0.09803921568627451,0.59375,0.484375,0.078125,0.421875,0.359375,0.6822429906542058,0.13346967832168663,0.3142857142857145,0.5858250161771704,0.3739130434782618,0.48143969489509875,0.4943820224719101,0.5242718446601942,0.09090909090909091,0.0,0.09803921568627451,0.0,0.9330127018922193,0.75,0.5,1.0
2025-02-04,0.484375,0.04904214559386966,0.8168367220277548,0.6611018032738873,0.14285714285714285,1.0,0.5692281935375856,0.8023624687282389,0.4307718064624141,0.09803921568627451,0.546875,0.59375,0.484375,0.234375,0.359375,0.6822429906542058,0.13346967832168663,0.40571428571428614,0.5838249491547879,0.4086956521739138,0.5079216251755401,0.4831460674157303,0.6019417475728155,0.09090909090909091,0.16666666666666666,0.09803921568627451,0.0,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2025-02-05,0.625,0.4805555555555554,0.17802075833933273,0.35800791399403886,0.0,1.0,0.3108519588146661,0.8227374719521321,0.689148041185334,0.09803921568627451,0.484375,0.546875,0.59375,0.28125,0.328125,0.7009345794392523,0.17137468488420826,0.5314285714285716,0.6423530101592909,0.49130434782608834,0.6071014744351568,0.6292134831460674,0.6601941747572815,0.09090909090909091,0.3333333333333333,0.09803921568627451,0.0,0.9330127018922193,0.75,1.0,0.3568958678922095
2025-02-06,0.453125,0.38095238095238093,0.2355228052344045,0.579060471214849,0.0,1.0,0.5831240582621795,0.6211447929957328,0.41687594173782017,0.09803921568627451,0.625,0.484375,0.546875,0.1875,0.28125,0.6448598130841119,0.22268981992432688,0.628571428571429,0.5207488617518563,0.5391304347826091,0.592501930071492,0.4044943820224719,0.6116504854368932,0.09090909090909091,0.5,0.09803921568627451,0.0,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2025-02-07,0.453125,0.49523809523809526,0.6070300258332275,0.5867646989655428,0.0,1.0,0.874937217478654,0.579435962866822,0.12506278252134617,0.09803921568627451,0.453125,0.625,0.484375,0.078125,0.328125,0.6261682242990654,0.24136507947263106,0.765714285714286,0.04024340099338569,0.5739130434782611,0.5870390358051343,0.5280898876404494,0.6796116504854368,0.09090909090909091,0.6666666666666666,0.09803921568627451,0.0,0.9330127018922193,0.75,0.27747906604368566,0.0
2025-02-08,0.453125,0.0,0.6024054546224535,0.35416134439283287,0.0,0.75,0.6248116524359622,0.579435962866822,0.3751883475640382,0.09803921568627451,0.453125,0.453125,0.625,0.484375,0.234375,0.5233644859813085,0.0,0.7542857142857144,0.05555164115519312,0.6347826086956525,0.5340891795219975,0.5280898876404494,0.42718446601941745,0.09090909090909091,0.8333333333333333,0.09803921568627451,1.0,0.9330127018922193,0.75,0.0,0.3568958678922094
2025-02-09,0.109375,0.385789871504157,0.8194544436445081,0.7466554491169433,0.14285714285714285,0.75,0.7942088605072029,0.4006838337429217,0.20579113949279693,0.09803921568627451,0.453125,0.453125,0.453125,0.59375,0.640625,0.31775700934579465,0.48273015894526417,0.5771428571428574,0.43384573620675804,0.4869565217391312,0.5874951380106288,0.28089887640449435,0.14563106796116504,0.09090909090909091,1.0,0.09803921568627451,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383
2025-02-10,0.453125,0.6857142857142857,0.5284123152500739,0.7959143858782438,0.0,0.75,0.5831240582621795,0.8088345285758285,0.41687594173782017,0.11764705882352942,0.109375,0.453125,0.453125,0.546875,0.421875,0.31775700934579465,0.48273015894526417,0.5428571428571427,0.4086842143421272,0.4956521739130446,0.5926155015775507,0.7752808988764044,0.3883495145631068,0.09090909090909091,0.0,0.11764705882352942,0.0,0.9330127018922193,0.75,0.5,1.0
2025-02-11,0.6875,1.0,0.6637580993520515,0.6453116294486079,0.0,1.0,0.5101707684580614,0.6159311892296189,0.4898292315419387,0.11764705882352942,0.453125,0.109375,0.453125,0.484375,0.234375,0.457943925233645,0.7072769838081453,0.6171428571428574,0.5258753129821119,0.6217391304347837,0.6733239446087009,0.696629213483146,0.5728155339805825,0.09090909090909091,0.16666666666666666,0.11764705882352942,0.0,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2025-02-12,0.59375,0.6176291793313069,0.4932524546972412,0.28779520858566165,0.14285714285714285,0.25,0.20483131538732802,0.6781616512038702,0.7951686846126721,0.11764705882352942,0.6875,0.453125,0.109375,0.625,0.28125,0.7476635514018692,0.28693254270568996,0.6057142857142863,0.5076439861343949,0.7086956521739136,0.6786670461218411,0.46067415730337075,0.42718446601941745,0.09090909090909091,0.3333333333333333,0.11764705882352942,0.0,0.9330127018922193,0.75,1.0,0.3568958678922095
2025-02-13,0.265625,0.403392041748206,0.4556545065435862,0.7754598712336902,0.0,1.0,0.4883276112368675,0.806549113226299,0.5116723887631326,0.11764705882352942,0.59375,0.6875,0.453125,0.453125,0.1875,0.6355140186915889,0.5388159060803244,0.5371428571428574,0.5680317625603825,0.7304347826086959,0.6252623990061761,0.2921348314606741,0.33009708737864074,0.09090909090909091,0.5,0.11764705882352942,0.0,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2025-02-14,0.40625,0.3958188153310105,0.6526365695622398,0.3483563879986158,0.2857142857142857,0.75,0.7564834437897365,0.37597825492091896,0.24351655621026336,0.11764705882352942,0.265625,0.59375,0.6875,0.453125,0.078125,0.46728971962616805,0.40040903496506636,0.52,0.5676489922441272,0.821739130434783,0.37466784863159264,0.6292134831460674,0.4174757281553398,0.09090909090909091,0.6666666666666666,0.11764705882352942,0.0,0.9330127018922193,0.75,0.27747906604368566,0.0
2025-02-15,0.453125,0.5714285714285716,0.7449964002879765,0.7125377069300081,0.0,1.0,0.499748869914616,0.47516388754454697,0.5002511300853844,0.11764705882352942,0.40625,0.265625,0.59375,0.453125,0.484375,0.3831775700934581,0.23734204640318482,0.52,0.5676489922441272,0.8130434782608704,0.3749395056618221,0.5617977528089887,0.4466019417475728,0.09090909090909091,0.8333333333333333,0.11764705882352942,1.0,0.9330127018922193,0.75,0.0,0.3568958678922094
2025-02-16,1.0,0.40634920634920624,0.49986201103911654,0.5834359874703354,0.0,1.0,0.5396994809978237,0.7784218399401648,0.4603005190021766,0.11764705882352942,0.453125,0.40625,0.265625,0.109375,0.59375,0.8224299065420562,0.8029195642610075,0.8457142857142861,0.7627039447893155,0.9260869565217398,0.7912975024438491,0.9213483146067415,1.0,0.09090909090909091,1.0,0.11764705882352942,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383
2025-02-17,0.53125,0.37037037037037024,0.6823934085273176,0.43938371371617047,0.2857142857142857,0.75,0.4117417266588539,0.5666915981052107,0.5882582733411462,0.13725490196078433,1.0,0.453125,0.40625,0.453125,0.546875,0.8971962616822426,0.7194257593432054,0.8742857142857146,0.7476403417757361,0.9217391304347835,0.7894934032713812,0.19101123595505615,0.4951456310679611,0.09090909090909091,0.0,0.13725490196078433,0.0,0.9330127018922193,0.75,0.5,1.0
2025-02-18,0.359375,0.534779987944545,0.5781410904849129,0.5153533590753683,0.14285714285714285,0.75,0.22534951585934215,0.4263275991024682,0.7746504841406584,0.13725490196078433,0.53125,1.0,0.453125,0.6875,0.484375,0.8411214953271027,0.8065093864717383,0.7542857142857144,0.7629101572853282,0.8869565217391315,0.8146084842613086,0.4044943820224719,0.24271844660194172,0.09090909090909091,0.16666666666666666,0.13725490196078433,0.0,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2025-02-19,0.421875,0.8458978772231784,0.6104938110975215,0.5472574974884563,0.0,0.5,0.5549974886991464,0.516621459660632,0.4450025113008539,0.13725490196078433,0.359375,0.53125,1.0,0.59375,0.625,0.4953271028037385,0.21160368475757713,0.6914285714285717,0.7606395129644897,0.8304347826086964,0.7907046091287495,0.5730337078651685,0.3398058252427184,0.09090909090909091,0.3333333333333333,0.13725490196078433,0.0,0.9330127018922193,0.75,1.0,0.3568958678922095
2025-02-20,0.296875,0.7085714285714286,0.718790496760259,0.7304918523088881,0.14285714285714285,1.0,0.3329984932194876,0.7281974569932688,0.6670015067805125,0.13725490196078433,0.421875,0.359375,0.53125,0.265625,0.453125,0.3551401869158881,0.15202057484345072,0.7028571428571428,0.7408135926909221,0.786956521739131,0.8316658297482096,0.4382022471910112,0.4660194174757281,0.09090909090909091,0.5,0.13725490196078433,0.0,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2025-02-21,0.453125,0.6095238095238096,0.1499682378350906,0.48969802921406114,0.14285714285714285,1.0,0.499748869914616,0.6211447929957328,0.5002511300853844,0.13725490196078433,0.296875,0.421875,0.359375,0.40625,0.453125,0.4112149532710281,0.20110431760042818,0.7200000000000002,0.7309637475049285,0.786956521739131,0.8316658297482096,0.6404494382022472,0.4757281553398058,0.09090909090909091,0.6666666666666666,0.13725490196078433,0.0,0.9330127018922193,0.75,0.27747906604368566,0.0
2025-02-22,0.578125,0.7057859703020992,0.5087205926751666,0.6909159780106782,0.0,1.0,0.3406188061329749,0.784616498178397,0.6593811938670252,0.13725490196078433,0.453125,0.296875,0.421875,0.453125,0.453125,0.5046728971962615,0.34274936976841863,0.765714285714286,0.7326653535368883,0.821739130434783,0.8481348344436048,0.6179775280898876,0.5242718446601942,0.09090909090909091,0.8333333333333333,0.13725490196078433,1.0,0.9330127018922193,0.75,0.0,0.3568958678922094
2025-02-23,0.515625,0.568860353130016,0.5063460091731984,0.7592615732262011,0.0,0.75,0.5161428676234066,0.69659559806039,0.48385713237659356,0.13725490196078433,0.578125,0.453125,0.296875,1.0,0.109375,0.6355140186915889,0.15202057484345105,0.588571428571429,0.1705353681637211,0.9347826086956532,0.6414874621150619,0.4831460674157303,0.14563106796116504,0.09090909090909091,1.0,0.13725490196078433,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383
2025-02-24,0.640625,0.3306823760432007,0.6189649157964268,0.6011604607043335,0.42857142857142855,1.0,0.6179353482423486,0.4633392192090309,0.3820646517576517,0.1568627450980392,0.515625,0.578125,0.453125,0.53125,0.453125,0.7476635514018692,0.15202057484345105,0.628571428571429,0.2597788547887806,0.9869565217391312,0.6643016495328,0.6179775280898876,0.5145631067961165,0.09090909090909091,0.0,0.1568627450980392,0.0,0.9330127018922193,0.75,0.5,1.0
2025-02-25,0.25,0.5592592592592591,0.3158747300215978,0.598458814179629,0.0,1.0,0.7660862771360011,0.3303415607080531,0.23391372286399925,0.1568627450980392,0.640625,0.515625,0.578125,0.359375,0.6875,0.5514018691588785,0.48521719322669493,0.588571428571429,0.35040756938988926,0.8652173913043484,0.7044571266540747,0.247191011235955,0.37864077669902907,0.09090909090909091,0.16666666666666666,0.1568627450980392,0.0,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2025-02-26,0.4375,0.3215419501133785,0.6021118310535156,0.4714770996888902,0.0,1.0,0.1473894429695537,0.6117106528475267,0.8526105570304466,0.1568627450980392,0.25,0.640625,0.515625,0.421875,0.59375,0.5046728971962615,0.4751909633114908,0.5942857142857143,0.34866955980556447,0.821739130434783,0.6865380152821141,0.6629213483146067,0.45631067961165045,0.09090909090909091,0.3333333333333333,0.1568627450980392,0.0,0.9330127018922193,0.75,1.0,0.3568958678922095
2025-02-27,0.515625,0.5324772605671482,0.6233892299851966,0.6307766585907117,0.0,1.0,0.5559568620590409,0.6368441841116708,0.44404313794095895,0.1568627450980392,0.4375,0.25,0.640625,0.296875,0.265625,0.42990654205607504,0.33204694808751245,0.6742857142857144,0.27606161448575806,0.8913043478260878,0.6160589796578233,0.5842696629213483,0.5825242718446602,0.09090909090909091,0.5,0.1568627450980392,0.0,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2025-02-28,0.640625,0.7312714776632301,0.4082370317591084,0.5292465491847467,0.14285714285714285,0.75,0.65446571427092,0.8653779426165675,0.34553428572907985,0.1568627450980392,0.515625,0.4375,0.25,0.453125,0.40625,0.6635514018691588,0.24921639349124833,0.7428571428571429,0.32596258035377135,0.9565217391304355,0.6347618192243738,0.6179775280898876,0.5631067961165048,0.09090909090909091,0.6666666666666666,0.1568627450980392,0.0,0.9330127018922193,0.75,0.27747906604368566,0.0
2025-03-01,0.328125,0.4512059369202226,0.4007461221284112,0.2834998462412148,0.0,0.5,0.5078698298185993,0.8841270920552899,0.4921301701814008,0.1568627450980392,0.640625,0.515625,0.4375,0.578125,0.453125,0.5981308411214954,0.38257672360758693,0.6514285714285717,0.37590178992273093,0.9217391304347835,0.6781069688425836,0.3033707865168539,0.2912621359223301,0.1818181818181818,0.8333333333333333,0.1568627450980392,1.0,1.0,0.5,0.0,0.3568958678922094
2025-03-02,0.578125,0.4272401433691757,0.5136518110809196,0.5693243071975931,0.0,1.0,0.6454313226724564,0.30810432600670756,0.35456867732754394,0.1568627450980392,0.328125,0.640625,0.515625,0.515625,1.0,0.6355140186915889,0.40220863520086036,0.6742857142857144,0.395576260539762,0.804347826086957,0.20285089586561367,0.7078651685393258,0.48543689320388345,0.1818181818181818,1.0,0.1568627450980392,1.0,1.0,0.5,0.0990311320975808,0.8019377358048383
2025-03-03,0.53125,0.6222222222222222,0.34390048796096284,0.48566518132911307,0.0,1.0,0.8842011272950498,0.21216654200947405,0.11579887270495004,0.1764705882352941,0.578125,0.328125,0.640625,0.640625,0.53125,0.5700934579439254,0.32322996757772565,0.6342857142857143,0.33760254180405613,0.804347826086957,0.20285089586561367,0.4943820224719101,0.37864077669902907,0.1818181818181818,0.0,0.1764705882352941,0.0,1.0,0.5,0.5,1.0
2025-03-04,0.53125,0.33439153439153424,0.38320934325253964,0.509634077452521,0.42857142857142855,1.0,0.6479714269769519,0.6848666168037898,0.35202857302304824,0.1764705882352941,0.53125,0.578125,0.328125,0.25,0.359375,0.6915887850467288,0.06582683985616404,0.7371428571428571,0.17471749195365044,0.8521739130434787,0.18003606290761032,0.5280898876404494,0.6213592233009708,0.1818181818181818,0.16666666666666666,0.1764705882352941,0.0,1.0,0.5,0.9009688679024191,0.8019377358048384
2025-03-05,0.5,0.6614718614718613,0.5161414359578504,0.5528647642303866,0.0,0.75,0.34105177845760504,0.7085911470728226,0.6589482215423953,0.1764705882352941,0.53125,0.53125,0.578125,0.4375,0.421875,0.6448598130841119,0.04388455990410227,0.7600000000000002,0.15466315957096777,0.8739130434782618,0.1719715687024823,0.5056179775280898,0.48543689320388345,0.1818181818181818,0.3333333333333333,0.1764705882352941,0.0,1.0,0.5,1.0,0.3568958678922095
2025-03-06,0.5,0.6982683982683981,0.6650386150926106,0.4221452873995113,0.14285714285714285,0.5,0.9047817451257936,0.5272999252056847,0.09521825487420676,0.1764705882352941,0.5,0.53125,0.53125,0.515625,0.296875,0.6261682242990654,0.04388455990410227,0.7542857142857144,0.15568923682995134,0.930434782608696,0.07559525739641104,0.5280898876404494,0.4368932038834951,0.1818181818181818,0.5,0.1764705882352941,0.0,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2025-03-07,0.328125,0.40915275200989476,0.6934354342561684,0.21661454723155638,0.0,1.0,0.7379636937647989,0.44672604882029,0.26203630623520124,0.1764705882352941,0.5,0.5,0.53125,0.640625,0.453125,0.5046728971962615,0.24136507947262997,0.6400000000000001,0.17569559471156,0.8956521739130441,0.14271313360177051,0.4044943820224719,0.2524271844660194,0.1818181818181818,0.6666666666666666,0.1764705882352941,0.0,1.0,0.5,0.27747906604368566,0.0
2025-03-08,0.390625,0.3743680188124632,0.6343492520598351,0.5143115475548936,0.0,1.0,0.39424323033899467,0.8227374719521321,0.6057567696610054,0.1764705882352941,0.328125,0.5,0.5,0.328125,0.578125,0.43925233644859807,0.21160368475757688,0.6628571428571428,0.12146355490533439,0.8434782608695661,0.14271313360176996,0.5730337078651685,0.48543689320388345,0.1818181818181818,0.8333333333333333,0.1764705882352941,1.0,1.0,0.5,0.0,0.3568958678922094
2025-03-09,0.25,0.24444444444444446,0.628889688824894,0.5065728652275343,0.14285714285714285,0.75,0.8153007980356051,0.5272999252056847,0.18469920196439538,0.1764705882352941,0.390625,0.328125,0.5,0.578125,0.515625,0.28971962616822466,0.1713746848842067,0.5428571428571427,0.22005298410948848,0.769565217391305,0.2480442331714484,0.4269662921348314,0.24271844660194172,0.1818181818181818,1.0,0.1764705882352941,1.0,1.0,0.5,0.0990311320975808,0.8019377358048383
2025-03-10,0.453125,0.49523809523809526,0.5638673611993394,0.8361304195595887,0.0,1.0,0.6664992466097439,0.6419992080601875,0.3335007533902562,0.19607843137254904,0.25,0.390625,0.328125,0.53125,0.640625,0.36448598130841114,0.25305071701689086,0.5142857142857147,0.18678752374828522,0.717391304347827,0.16647164099698186,0.6741573033707865,0.39805825242718446,0.1818181818181818,0.0,0.19607843137254904,0.0,1.0,0.5,0.5,1.0
2025-03-11,0.15625,0.4652236652236652,0.5675109627593429,0.28530822567053704,0.0,1.0,0.7302938982999254,0.28557829604950014,0.2697061017000747,0.19607843137254904,0.453125,0.25,0.390625,0.53125,0.25,0.22429906542056077,0.3691262830074988,0.3771428571428572,0.3028936652693617,0.6913043478260876,0.26807849404899864,0.3146067415730337,0.21359223300970873,0.1818181818181818,0.16666666666666666,0.19607843137254904,0.0,1.0,0.5,0.9009688679024191,0.8019377358048384
2025-03-12,0.46875,0.6272425249169433,0.5798382641016624,0.40944578811686316,0.0,1.0,0.3082767803955011,0.5272999252056847,0.6917232196044995,0.19607843137254904,0.15625,0.453125,0.25,0.5,0.4375,0.3551401869158881,0.4282962181217452,0.3657142857142861,0.28255347440588663,0.7000000000000002,0.26988001102130377,0.7528089887640449,0.42718446601941745,0.1818181818181818,0.3333333333333333,0.19607843137254904,0.0,1.0,0.5,1.0,0.3568958678922095
